путь,категории_ПДн,количество_находок,УЗ,формат_файла
/home/termit/dataset/Прочее/fin_teh.pdf,ФИО:182; Здоровье:4,186,1,pdf
/home/termit/dataset/Прочее/mc201205.pdf,ФИО:423; Телефон:1; Email:11; Дата рождения:11,446,3,pdf
/home/termit/dataset/Прочее/2025.pdf,ФИО:11; Email:2,13,4,pdf
/home/termit/dataset/Прочее/5.9.6_en.pdf,ФИО:380; Здоровье:2; Расовая/национальная принадлежность:3,385,1,pdf
/home/termit/dataset/Прочее/sostav_gr.xls,ФИО:368; Телефон:54; Email:261,683,3,xls
/home/termit/dataset/Прочее/2190-4286-12-49-S1.pdf,Телефон:1,1,4,pdf
/home/termit/dataset/Прочее/%D0%90%D0%9D%D0%9A%D0%95%D0%A2%D0%90-%D1%81%D0%B2%D0%B5%D0%B4%D0%B5%D0%BD%D0%B8%D1%8F-%D0%BE-%D0%B2%D0%BE%D0%B8%D0%BD%D1%81%D0%BA%D0%BE%D0%BC-%D1%83%D1%87%D0%B5%D1%82%D0%B5.docx,ФИО:12,12,4,docx
/home/termit/dataset/Прочее/5.7.2.pdf,ФИО:481; Дата рождения:1; Здоровье:3; Религия/политика:5,490,1,pdf
/home/termit/dataset/Прочее/bez_vi_bak.docx,ФИО:5,5,4,docx
/home/termit/dataset/Прочее/44.04.01_inkl.pdf,ФИО:285; Здоровье:1,286,1,pdf
/home/termit/dataset/Прочее/v-profsoyuz-rabotnika-yufu2024.doc,ФИО:45; Дата рождения:2; Адрес:1,48,4,doc
/home/termit/dataset/Прочее/hud_of.pdf,ФИО:137,137,3,pdf
/home/termit/dataset/Прочее/sved_vrio_r2019.xls,ФИО:24,24,4,xls
/home/termit/dataset/Прочее/BBA_Brochure_2025.pdf,Email:1,1,4,pdf
/home/termit/dataset/Прочее/SciFinder%20Discovery%20Platform.pdf,ФИО:339; Здоровье:2,341,1,pdf
/home/termit/dataset/Прочее/44.04.02.pdf,ФИО:393,393,3,pdf
/home/termit/dataset/Прочее/2.3.1_t.pdf,ФИО:135; Адрес:1; Здоровье:3,139,1,pdf
/home/termit/dataset/Прочее/protokol_21.pdf,ФИО:130; Телефон:1; Email:1; Адрес:1,133,3,pdf
/home/termit/dataset/Прочее/27.04.06.pdf,ФИО:145; Дата рождения:1; Здоровье:3,149,1,pdf
/home/termit/dataset/Прочее/eko_geo.pdf,ФИО:267,267,3,pdf
/home/termit/dataset/Прочее/Vistavka_rus-iaz.pdf,ФИО:24,24,4,pdf
/home/termit/dataset/Прочее/44.04.04.pdf,ФИО:285; Здоровье:1,286,1,pdf
/home/termit/dataset/Прочее/5.7.1.pdf,ФИО:480; Дата рождения:1; Здоровье:3; Религия/политика:5,489,1,pdf
/home/termit/dataset/Прочее/1.2.1.pdf,ФИО:126; Здоровье:1,127,1,pdf
/home/termit/dataset/Прочее/zhiv.pdf,ФИО:121; Здоровье:1,122,1,pdf
/home/termit/dataset/Прочее/Согласие законного представителя на заключение договора.docx,ФИО:29,29,4,docx
/home/termit/dataset/Прочее/vi_mag.docx,ФИО:11,11,4,docx
/home/termit/dataset/Прочее/KD_013.pdf,ФИО:862; Дата рождения:2; Адрес:3,867,3,pdf
/home/termit/dataset/Прочее/%D0%A0%D0%90%D0%A1_419-%D1%80%20%D0%B4%D0%B5%D0%BD%D1%8C%20%D0%B2%D1%8B%D0%BF%D1%83%D1%81%D0%BA%D0%BD%D0%B8%D0%BA%D0%B0.pdf,ФИО:94; Email:1,95,3,pdf
/home/termit/dataset/Прочее/osn_hud_d.pdf,ФИО:129; Здоровье:1,130,1,pdf
/home/termit/dataset/Прочее/FZ 273.rtf,ФИО:1378; Дата рождения:69,1447,3,rtf
/home/termit/dataset/Прочее/Декларация 2016г Новошахтинск.xls,ФИО:22,22,4,xls
/home/termit/dataset/Прочее/Pravila_priema_bac_spec_2025.pdf,ФИО:2644; Дата рождения:7; Адрес:1; Здоровье:2; Расовая/национальная принадлежность:4,2658,1,pdf
/home/termit/dataset/Прочее/Регламент 10-ОД.pdf,Дата рождения:4,4,4,pdf
/home/termit/dataset/Прочее/Raport_comisia_etica.pdf,Дата рождения:23,23,4,pdf
/home/termit/dataset/Прочее/5.5.2.pdf,ФИО:588; Адрес:4; Здоровье:9; Религия/политика:4; Расовая/национальная принадлежность:2,607,1,pdf
/home/termit/dataset/Прочее/izveshenie_014.pdf,ФИО:83; Адрес:1,84,3,pdf
/home/termit/dataset/Прочее/Notification & Invitation - 11th Convocation of Manipal University Jaipur.pdf,Email:3,3,4,pdf
/home/termit/dataset/Прочее/Course%20Syllabus%20(Pedagogical%20Theory%20and%20Conceptions).pdf,Email:1,1,4,pdf
/home/termit/dataset/Прочее/2.3.1.pdf,ФИО:110; Здоровье:2,112,1,pdf
/home/termit/dataset/Прочее/49.pdf,Email:1,1,4,pdf
/home/termit/dataset/Прочее/Horario_Aula_Hispánica_marzo-junio-2021.docx,ФИО:58; Email:3; Здоровье:1; Расовая/национальная принадлежность:4,66,1,docx
/home/termit/dataset/Прочее/%D0%9F%D1%83%D0%B1%D0%BB%D0%B8%D1%87%D0%BD%D1%8B%D0%B9%20%D0%BE%D1%82%D1%87%D1%91%D1%82%202021.pdf,ФИО:292; Дата рождения:8; Здоровье:2,302,1,pdf
/home/termit/dataset/Прочее/mpt_2025.pdf,Email:1,1,4,pdf
/home/termit/dataset/Прочее/1.6.pdf,ФИО:178; Здоровье:2,180,1,pdf
/home/termit/dataset/Прочее/program.pdf,ФИО:255; Адрес:2; Биометрия:2; Здоровье:2,261,1,pdf
/home/termit/dataset/Прочее/Копия Сведения о доходах ректора ФГАОУ ВО ЮФУ 2021г.xls,ФИО:22,22,4,xls
/home/termit/dataset/Прочее/5-2-progDN.doc,Телефон:2; Дата рождения:16,18,4,doc
/home/termit/dataset/Прочее/Excursion%20business.pdf,Email:1,1,4,pdf
/home/termit/dataset/Прочее/Course%20syllabus%20Mathematical%20models%20in%20biology.pdf,Email:1,1,4,pdf
/home/termit/dataset/Прочее/AICTE_2025.pdf,Дата рождения:2,2,4,pdf
/home/termit/dataset/Прочее/VUZUFO.doc,ФИО:41,41,4,doc
/home/termit/dataset/Прочее/01.04.02.pdf,ФИО:195; Адрес:2; Здоровье:3,200,1,pdf
/home/termit/dataset/Прочее/sved_o_d_f_u_2014.docx,ФИО:33,33,4,docx
/home/termit/dataset/Прочее/ped_doshk.pdf,ФИО:242; Дата рождения:3; Здоровье:1,246,1,pdf
/home/termit/dataset/Прочее/45.04.01_International_Communication.pdf,ФИО:28,28,4,pdf
/home/termit/dataset/Прочее/Aula_Hispanica_vesna_2018.pdf,ФИО:33; Email:2; Адрес:4; Расовая/национальная принадлежность:4,43,1,pdf
/home/termit/dataset/Прочее/Программа VIII  научного семинара Лаборатории экспериментальной лингвистики АГУ  Клиническая лингвистика.docx,ФИО:30,30,4,docx
/home/termit/dataset/Прочее/zayavlenie_kursi_2019.docx,ФИО:11; Дата рождения:1,12,4,docx
/home/termit/dataset/Прочее/Otchet_mezhdunarodnaya_deyatelnost_2016.pdf,ФИО:1138; Email:32; Дата рождения:46; Расовая/национальная принадлежность:5,1221,1,pdf
/home/termit/dataset/Прочее/MCA_brochure_2025.pdf,Email:1,1,4,pdf
/home/termit/dataset/Прочее/Ukaz Prezidenta 147_01.04.16.doc,ФИО:964; Здоровье:2,966,1,doc
/home/termit/dataset/Прочее/01.04.00.pdf,ФИО:91; Здоровье:3,94,1,pdf
/home/termit/dataset/Прочее/%D0%92%D0%B5%D0%B4%D1%83%D1%89%D0%B8%D0%B9%20%D0%B1%D1%83%D1%85%D0%B3%D0%B0%D0%BB%D1%82%D0%B5%D1%80%20(%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BE%D0%BA%20%D0%9D%D0%94%D0%A1).pdf,ФИО:30; Адрес:1,31,4,pdf
/home/termit/dataset/Прочее/Spanish%20course%20B.pdf,ФИО:223; Дата рождения:66; Расовая/национальная принадлежность:1,290,1,pdf
/home/termit/dataset/Прочее/Urban_Design.pdf,ФИО:98,98,3,pdf
/home/termit/dataset/Прочее/Декларация Железноводск2016.xls,ФИО:22,22,4,xls
/home/termit/dataset/Прочее/5-05-20_US-59_27.12.2024.pdf,ФИО:3160; Дата рождения:61; Здоровье:2; Расовая/национальная принадлежность:27,3250,1,pdf
/home/termit/dataset/Прочее/11.04.02.pdf,ФИО:179; Адрес:1; Здоровье:1,181,1,pdf
/home/termit/dataset/Прочее/сайт_Наука_Микросистемная техника и интегральная сенсорика.pdf,Email:3,3,4,pdf
/home/termit/dataset/Прочее/44.04.01_ped_nach.pdf,ФИО:192; Расовая/национальная принадлежность:2,194,1,pdf
/home/termit/dataset/Прочее/SoL_Brochure.pdf,Email:1,1,4,pdf
/home/termit/dataset/Прочее/sved_o_d_n_2015.xls,ФИО:21,21,4,xls
/home/termit/dataset/Прочее/KD_014_rus.pdf,ФИО:867; Дата рождения:2; Адрес:3; Расовая/национальная принадлежность:3,875,1,pdf
/home/termit/dataset/Прочее/Spanish%20course%20A.pdf,ФИО:297; Дата рождения:66; Адрес:2; Расовая/национальная принадлежность:2,367,1,pdf
/home/termit/dataset/Прочее/5.7.7.pdf,ФИО:480; Дата рождения:1; Здоровье:3; Религия/политика:5,489,1,pdf
/home/termit/dataset/Прочее/accreditation.pdf,ФИО:43; Дата рождения:3; Адрес:2; ИНН:1,49,3,pdf
/home/termit/dataset/Прочее/Tesis_kruglii_stol_1.pdf,ФИО:6,6,4,pdf
/home/termit/dataset/Прочее/izveshenie_013.pdf,ФИО:77; Адрес:1,78,3,pdf
/home/termit/dataset/Прочее/spd.docx,ФИО:4161; Дата рождения:84; Адрес:60,4305,3,docx
/home/termit/dataset/Прочее/geo.pdf,ФИО:399,399,3,pdf
/home/termit/dataset/Прочее/П114-ОД.pdf,ФИО:1139; Здоровье:2; Религия/политика:1,1142,1,pdf
/home/termit/dataset/Прочее/Protokol_1.pdf,ФИО:163; Телефон:1; Email:1; Адрес:1,166,3,pdf
/home/termit/dataset/Прочее/%D0%A0%D0%90%D0%A1_146-%D1%80.pdf,ФИО:158; Email:1; Здоровье:2,161,1,pdf
/home/termit/dataset/Прочее/63_ffa6_7.Gizlilik%20ve%20%C3%87erez%20Politikas%C4%B1_4064465.docx,Email:3,3,4,docx
/home/termit/dataset/Прочее/web_razr.pdf,ФИО:190; Здоровье:1,191,1,pdf
/home/termit/dataset/Прочее/%D0%A0%D0%90%D0%A1_143-%D1%80.pdf,ФИО:68; Дата рождения:1,69,3,pdf
/home/termit/dataset/Прочее/Announcement-on-the-Opening-Day-of-the-INEP-SFU-on-March-30-2024.pdf,ФИО:26; Телефон:1; Адрес:1,28,4,pdf
/home/termit/dataset/Прочее/ayd%C4%B1nlatma%20metni%20-%20Copy%202.pdf,Email:4; Дата рождения:9,13,4,pdf
/home/termit/dataset/Прочее/46.04.01.pdf,ФИО:326; Дата рождения:1; Здоровье:1; Религия/политика:1,329,1,pdf
/home/termit/dataset/Прочее/Perechen_poruchenii.pdf,ФИО:58,58,3,pdf
/home/termit/dataset/Прочее/formo.rtf,Email:1,1,4,rtf
/home/termit/dataset/Прочее/DSU_Research_Ethics_Policy_2021.pdf,Дата рождения:1,1,4,pdf
/home/termit/dataset/Прочее/%D0%A0%D0%90%D0%A1_766-%D1%80.pdf,ФИО:23; Адрес:1,24,4,pdf
/home/termit/dataset/Прочее/060302_B_3_23082020.pdf,ФИО:663; Здоровье:2,665,1,pdf
/home/termit/dataset/Прочее/bio_him_obr.pdf,ФИО:139; Здоровье:2,141,1,pdf
/home/termit/dataset/Прочее/51n.pdf,Дата рождения:6,6,4,pdf
/home/termit/dataset/Прочее/Ранжированные списки (по итогам апелляций).pdf,ФИО:318,318,3,pdf
/home/termit/dataset/Прочее/Bid_Bachelor-Specialist.rtf,Email:1,1,4,rtf
/home/termit/dataset/Прочее/5fqhsxirzo8b3s7xsukssg8sbsz05b38.pdf,ФИО:2157; Email:1; Дата рождения:7; Здоровье:16; Религия/политика:1,2182,1,pdf
/home/termit/dataset/Прочее/How_to_get_enrolled_2025.pdf,ФИО:101; Дата рождения:24; Здоровье:1; Расовая/национальная принадлежность:2,128,1,pdf
/home/termit/dataset/Прочее/vozr_psih.pdf,ФИО:193,193,3,pdf
/home/termit/dataset/Прочее/pfhd_2025.pdf,ФИО:345; Телефон:1; Дата рождения:2; ИНН:1,349,3,pdf
/home/termit/dataset/Прочее/%D0%9F%D1%83%D0%B1%D0%BB%D0%B8%D1%87%D0%BD%D1%8B%D0%B9_%D0%BE%D1%82%D1%87%D1%91%D1%82_%D0%A2%D0%9A_%D0%AE%D0%A4%D0%A3_2024.pdf,ФИО:406; Дата рождения:8; Паспорт РФ:1; Здоровье:7,422,1,pdf
/home/termit/dataset/Прочее/P142_22.05.2023.pdf,ФИО:524; Дата рождения:3,527,3,pdf
/home/termit/dataset/Прочее/1.4.pdf,ФИО:1346; Адрес:9; Здоровье:32,1387,1,pdf
/home/termit/dataset/Прочее/allied_health_sciences_2025.pdf,Email:1,1,4,pdf
/home/termit/dataset/Прочее/Nanotechnologies.pdf,Email:1,1,4,pdf
/home/termit/dataset/Прочее/%D0%9F%D1%83%D0%B1%D0%BB%D0%B8%D1%87%D0%BD%D1%8B%D0%B9%20%D0%BE%D1%82%D1%87%D1%91%D1%82%202023.pdf,ФИО:143; Дата рождения:1,144,3,pdf
/home/termit/dataset/Прочее/Der.pdf,ФИО:1,1,4,pdf
/home/termit/dataset/Прочее/6.pdf,Email:1,1,4,pdf
/home/termit/dataset/Прочее/RSOCH_2025.pdf,ФИО:1409; Здоровье:105; Расовая/национальная принадлежность:25,1539,1,pdf
/home/termit/dataset/Прочее/030302_B_3_31082020.pdf,ФИО:613; Здоровье:1,614,1,pdf
/home/termit/dataset/Прочее/rp23-11-2006-N1616-p.pdf,ФИО:81,81,3,pdf
/home/termit/dataset/Прочее/rasp504_20130930.pdf,ФИО:855; Дата рождения:1; Здоровье:3,859,1,pdf
/home/termit/dataset/Прочее/matematika.pdf,ФИО:88; Адрес:3,91,3,pdf
/home/termit/dataset/Прочее/100_asp.docx,ФИО:7,7,4,docx
/home/termit/dataset/Прочее/Planes_Aula_Hispánica_2016_rus_osen.doc,ФИО:50; Email:2,52,3,doc
/home/termit/dataset/Прочее/contests.pdf,ФИО:217,217,3,pdf
/home/termit/dataset/Прочее/p805_2021.pdf,ФИО:249; Дата рождения:4,253,3,pdf
/home/termit/dataset/Прочее/5.1.4.pdf,ФИО:147; Дата рождения:1; Здоровье:1,149,1,pdf
/home/termit/dataset/Прочее/ni_grant.pdf,ФИО:340; Дата рождения:2; Здоровье:1,343,1,pdf
"/home/termit/dataset/Прочее/Приказ ФСТЭК России от 03_05.2023 N 74  Об утверждении требований оформлению заявления о предоставлении лицензии, разрешения.docx",ФИО:1396; Email:2; Дата рождения:4,1402,3,docx
/home/termit/dataset/Прочее/Prikaz-1845_Application2-Act.rtf,Email:1,1,4,rtf
/home/termit/dataset/Прочее/Errand_RFFI-form-v2.rtf,Email:1,1,4,rtf
/home/termit/dataset/Прочее/Course%20syllabus%20sample_Ecology%20of%20the%20city.pdf,Email:1,1,4,pdf
/home/termit/dataset/Прочее/49.03.02.pdf,ФИО:529; Дата рождения:2,531,3,pdf
/home/termit/dataset/Прочее/ist_arh.pdf,ФИО:527; Адрес:3; Здоровье:4,534,1,pdf
/home/termit/dataset/Прочее/1.2.2_r.pdf,ФИО:69,69,3,pdf
/home/termit/dataset/Прочее/LLM_brochure_2025.pdf,Email:1,1,4,pdf
/home/termit/dataset/Прочее/2.0 Как найти уникальный номер поступающего.pdf,ФИО:5,5,4,pdf
/home/termit/dataset/Прочее/Donnews-Mediakit.pdf,ФИО:77,77,3,pdf
/home/termit/dataset/Прочее/ph_ino.pdf,ФИО:133,133,3,pdf
/home/termit/dataset/Прочее/41.04.05_International_Communication.pdf,ФИО:16; Здоровье:1,17,1,pdf
/home/termit/dataset/Прочее/ASP.docx,ФИО:849,849,3,docx
/home/termit/dataset/Прочее/poriadok_otbora.pdf,ФИО:50,50,4,pdf
/home/termit/dataset/Прочее/PravilaPriema_2025_VO_izm_24.01.2025.pdf,ФИО:2551; Дата рождения:6; Адрес:2; Здоровье:3; Расовая/национальная принадлежность:80,2642,1,pdf
/home/termit/dataset/Прочее/43.04.02.pdf,ФИО:179; Дата рождения:2; Здоровье:1,182,1,pdf
/home/termit/dataset/Прочее/price-2025.pdf,ФИО:49; Телефон:2; Email:1,52,3,pdf
/home/termit/dataset/Прочее/П1888-2.pdf,ФИО:30; Дата рождения:2,32,4,pdf
/home/termit/dataset/Прочее/19n.pdf,Дата рождения:4,4,4,pdf
/home/termit/dataset/Прочее/Structure_20190114.pdf,ФИО:95,95,3,pdf
/home/termit/dataset/Прочее/050301_B_3_23082020.pdf,ФИО:618; Здоровье:1,619,1,pdf
/home/termit/dataset/Прочее/%D0%A0953.pdf,ФИО:21; Адрес:2,23,4,pdf
/home/termit/dataset/Прочее/physical%20Culture%20and%20sport.pdf,Email:1,1,4,pdf
/home/termit/dataset/Прочее/15.04.06.pdf,ФИО:125,125,3,pdf
/home/termit/dataset/Прочее/4b708f12-9518-45cd-bac0-7b3ae2b4e78e.pdf,ФИО:2067; Здоровье:2,2069,1,pdf
/home/termit/dataset/Прочее/Декларация Волгодонск 2016г..xls,ФИО:25,25,4,xls
/home/termit/dataset/Прочее/rasp167H_20130426.pdf,ФИО:376; Дата рождения:3,379,3,pdf
/home/termit/dataset/Прочее/5.8.7.pdf,ФИО:530; Здоровье:2,532,1,pdf
/home/termit/dataset/Прочее/Aula_Hispánica_osen_2019_rus.pdf,ФИО:39; Email:2; Адрес:4; Расовая/национальная принадлежность:1,46,1,pdf
/home/termit/dataset/Прочее/polozhenie_econom.pdf,ФИО:446; Дата рождения:1; Здоровье:1; Религия/политика:1,449,1,pdf
/home/termit/dataset/Прочее/%D0%A0%D0%90%D0%A1_264-%D1%80%20HR%20%D0%BA%D0%BB%D1%83%D0%B1%2014.03.pdf,ФИО:41,41,4,pdf
/home/termit/dataset/Прочее/коммерческое%20предложение.pdf,ФИО:23,23,4,pdf
/home/termit/dataset/Прочее/umn_gor.pdf,ФИО:199; Адрес:2; Здоровье:8,209,1,pdf
/home/termit/dataset/Прочее/Декларация Учкекен 2016г.xls,ФИО:18,18,4,xls
/home/termit/dataset/Прочее/google_terms_of_service_en_eu.pdf,Email:2; Паспорт РФ:3,5,3,pdf
/home/termit/dataset/Прочее/Course%20syllabus%20%20MATHEMATICAL%20MODELS%20OF%20PROCESS%20AND%20SYSTEMS.pdf,Email:1,1,4,pdf
/home/termit/dataset/Выгрузки/Логистика/stores.csv,ФИО:9,9,4,csv
/home/termit/dataset/Выгрузки/Логистика/products.csv,ФИО:294,294,3,csv
/home/termit/dataset/Прочее/2025-2.pdf,ФИО:38; Телефон:3; Email:1; Адрес:1; ИНН:1; Расовая/национальная принадлежность:1,45,1,pdf
/home/termit/dataset/Выгрузки/Логистика/sales.csv,Банковская карта:779,779,2,csv
/home/termit/dataset/Выгрузки/Логистика/customers.csv,ФИО:4849; Здоровье:2; Расовая/национальная принадлежность:1,4852,1,csv
/home/termit/dataset/Выгрузки/Логистика/sample.md,ФИО:55; Адрес:2; Здоровье:3,60,1,md
/home/termit/dataset/Выгрузки/Сайты/page_251.html,ФИО:5,5,4,html
/home/termit/dataset/Прочее/%D0%A0%D0%B0%D0%B7%D0%BC%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D0%B5%20%D1%80%D0%B5%D1%81%D1%83%D1%80%D1%81%D0%BE%D0%B2%20%D0%B2%20%D0%97%D0%9D%D0%91%20%D0%AE%D0%A4%D0%A3%20(%D0%B0%20%D1%82%D0%B0%D0%BA%D0%B6%D0%B5%20%D0%B2%20%D0%A0%D0%98%D0%9D%D0%A6).pdf,ФИО:21; Телефон:3; Email:1,25,4,pdf
/home/termit/dataset/Выгрузки/Сайты/page_138.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_456.html,ФИО:177; Дата рождения:3; Здоровье:1; Религия/политика:1; Расовая/национальная принадлежность:2,184,1,html
/home/termit/dataset/Выгрузки/Сайты/page_431.html,ФИО:504; Адрес:1; Расовая/национальная принадлежность:1,506,1,html
/home/termit/dataset/Выгрузки/Сайты/page_406.html,ФИО:216; Расовая/национальная принадлежность:1,217,1,html
/home/termit/dataset/Выгрузки/Сайты/page_90.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_427.html,ФИО:7; Расовая/национальная принадлежность:3,10,1,html
/home/termit/dataset/Выгрузки/Сайты/page_368.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_208.html,ФИО:20; Расовая/национальная принадлежность:1,21,1,html
/home/termit/dataset/Выгрузки/Сайты/page_95.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_137.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_415.html,ФИО:340; Расовая/национальная принадлежность:1,341,1,html
/home/termit/dataset/Выгрузки/Сайты/page_18.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_261.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_248.html,ФИО:5,5,4,html
/home/termit/dataset/Выгрузки/Сайты/page_224.html,ФИО:33; Расовая/национальная принадлежность:1,34,1,html
/home/termit/dataset/Выгрузки/Сайты/page_249.html,ФИО:5,5,4,html
/home/termit/dataset/Выгрузки/Сайты/page_220.html,ФИО:38; Расовая/национальная принадлежность:1,39,1,html
/home/termit/dataset/Выгрузки/Сайты/page_307.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_484.html,ФИО:23; Расовая/национальная принадлежность:1,24,1,html
/home/termit/dataset/Выгрузки/Сайты/page_148.html,ФИО:5,5,4,html
/home/termit/dataset/Выгрузки/Сайты/page_465.html,ФИО:221; Расовая/национальная принадлежность:2,223,1,html
/home/termit/dataset/Выгрузки/Сайты/page_217.html,ФИО:22; Расовая/национальная принадлежность:1,23,1,html
/home/termit/dataset/Выгрузки/Сайты/page_337.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_149.html,ФИО:5,5,4,html
/home/termit/dataset/Выгрузки/Сайты/page_294.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_119.html,ФИО:4; Расовая/национальная принадлежность:3,7,1,html
/home/termit/dataset/Выгрузки/Сайты/page_153.html,ФИО:5,5,4,html
/home/termit/dataset/Выгрузки/Логистика/logistics.csv,ФИО:125; Телефон:1; Адрес:7724,7850,3,csv
/home/termit/dataset/Выгрузки/Сайты/page_390.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_272.html,ФИО:98; Здоровье:1; Расовая/национальная принадлежность:3,102,1,html
/home/termit/dataset/Выгрузки/Сайты/page_228.html,ФИО:46; Расовая/национальная принадлежность:1,47,1,html
/home/termit/dataset/Выгрузки/Сайты/page_309.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_363.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_256.html,ФИО:3,3,4,html
/home/termit/dataset/Выгрузки/Сайты/page_401.html,ФИО:179; Расовая/национальная принадлежность:1,180,1,html
/home/termit/dataset/Выгрузки/Сайты/page_15.html,Email:1; Расовая/национальная принадлежность:3,4,1,html
/home/termit/dataset/Выгрузки/Сайты/page_182.html,ФИО:5,5,4,html
/home/termit/dataset/Выгрузки/Сайты/page_347.html,ФИО:4; Расовая/национальная принадлежность:3,7,1,html
/home/termit/dataset/Выгрузки/Сайты/page_357.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_203.html,ФИО:472; Расовая/национальная принадлежность:1,473,1,html
/home/termit/dataset/Выгрузки/Сайты/page_317.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_188.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_377.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_53.html,ФИО:107; Email:1; Расовая/национальная принадлежность:3,111,1,html
/home/termit/dataset/Выгрузки/Сайты/page_147.html,ФИО:5,5,4,html
/home/termit/dataset/Выгрузки/Сайты/page_101.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_6.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_440.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_323.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_399.html,ФИО:60; Расовая/национальная принадлежность:1,61,1,html
/home/termit/dataset/Выгрузки/Сайты/page_155.html,ФИО:5,5,4,html
/home/termit/dataset/Выгрузки/Сайты/page_393.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_346.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_372.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Прочее/22nssvm5rk9x2ss9h33xq5h9ckbae1gd.pdf,ФИО:2259; Email:1; Дата рождения:5; Здоровье:10; Религия/политика:1,2276,1,pdf
/home/termit/dataset/Выгрузки/Сайты/page_482.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_189.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_211.html,ФИО:2; Расовая/национальная принадлежность:1,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_196.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_233.html,ФИО:31; Расовая/национальная принадлежность:1,32,1,html
/home/termit/dataset/Выгрузки/Сайты/page_61.html,ФИО:5,5,4,html
/home/termit/dataset/Выгрузки/Сайты/page_83.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_459.html,ФИО:145; Здоровье:1; Расовая/национальная принадлежность:3,149,1,html
/home/termit/dataset/Выгрузки/Сайты/page_154.html,ФИО:5,5,4,html
/home/termit/dataset/Выгрузки/Сайты/page_69.html,ФИО:27; Расовая/национальная принадлежность:3,30,1,html
/home/termit/dataset/Выгрузки/Сайты/page_381.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_221.html,ФИО:38; Расовая/национальная принадлежность:1,39,1,html
/home/termit/dataset/Выгрузки/Сайты/page_75.html,ФИО:1,1,4,html
/home/termit/dataset/Выгрузки/Сайты/page_100.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_425.html,ФИО:86; Здоровье:3; Расовая/национальная принадлежность:3,92,1,html
/home/termit/dataset/Выгрузки/Сайты/page_209.html,ФИО:126; Расовая/национальная принадлежность:1,127,1,html
/home/termit/dataset/Выгрузки/Сайты/page_422.html,ФИО:364; Здоровье:2; Расовая/национальная принадлежность:1,367,1,html
